cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids,Neurog3>0_scaled,Neurog3>0_raw
H9.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-8.123820968662946,30.448922809843154,MAA000574,FALSE,NA,FALSE,FALSE
H9.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,7.460488357546832,-15.91884056543506,MAA000577,FALSE,NA,FALSE,FALSE
H9.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,30.675500021589208,9.027895341787325,MAA000884,TRUE,3,FALSE,FALSE
H9.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_10_M,-18.964913645129364,-18.950467655427314,MAA000910,FALSE,NA,FALSE,FALSE
H9.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,13.143802233037583,-22.96997048272557,MAA001857,FALSE,NA,FALSE,FALSE
H9.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-7.603080316535653,-10.652151885048266,MAA001862,FALSE,NA,FALSE,FALSE
I1.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-21.378756044530224,12.647328367941483,MAA000574,FALSE,NA,FALSE,FALSE
I1.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,10.073499232673996,-14.17142234055764,MAA000577,FALSE,NA,FALSE,FALSE
I1.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-3.295667656349783,12.570942853857531,MAA000884,TRUE,0,FALSE,FALSE
I1.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,32.94279584132637,12.994669977143214,MAA001857,TRUE,3,FALSE,FALSE
I10.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.747739063889382,-17.234614503952393,MAA000577,FALSE,NA,FALSE,FALSE
I10.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-4.3549452771293735,8.49863597013378,MAA000884,TRUE,0,FALSE,FALSE
I11.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,20.664220617604116,10.542895643430953,MAA000577,TRUE,5,TRUE,TRUE
I11.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-8.893989288485816,5.274733628168099,MAA000884,TRUE,0,FALSE,FALSE
I11.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,F,3_38_F,8.126037649586705,10.004675094308787,MAA001857,TRUE,7,FALSE,FALSE
I11.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,12.713709301550852,23.540525338155145,MAA001862,TRUE,1,FALSE,FALSE
I12.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,M,3_8_M,5.163406101080489,16.596945870443882,MAA000577,TRUE,4,FALSE,FALSE
I12.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,3.8996560452539555,-24.430658350792758,MAA000884,FALSE,NA,FALSE,FALSE
I12.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,18.750495584370228,-19.52721265163468,MAA001857,FALSE,NA,FALSE,FALSE
I12.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_39_F,-7.955793346533659,30.53161381220935,MAA001861,FALSE,NA,FALSE,FALSE
I12.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-16.805785285824015,-28.64963197422966,MAA001862,FALSE,NA,FALSE,FALSE
I13.MAA000574.3_8_M.1.1,Pancreas,Exocrine,leukocyte,CL:0000738,NA,8,M,3_8_M,-6.68295707761724,-8.829933460623593,MAA000574,FALSE,NA,FALSE,FALSE
I13.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-3.3901204661315956,4.7350292636396665,MAA000577,TRUE,4,FALSE,FALSE
I13.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-8.653878653313217,2.3981778211382605,MAA000884,TRUE,0,FALSE,FALSE
I13.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,25.144307379326023,-13.882495526341838,MAA001857,FALSE,NA,FALSE,FALSE
I14.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-21.962022727792853,11.42986053291281,MAA000574,FALSE,NA,FALSE,FALSE
I14.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,7.555025721155005,19.610532429266073,MAA001857,TRUE,2,FALSE,FALSE
I15.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-21.889546131738022,14.310222576897992,MAA000574,FALSE,NA,FALSE,FALSE
I15.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,4.495422892580038,10.971588008176159,MAA000577,TRUE,6,FALSE,FALSE
I15.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,10.645846619285976,-17.67850317587275,MAA001857,FALSE,NA,FALSE,FALSE
I15.MAA001861.3_39_F.1.1,Pancreas,Exocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,13.691141309344264,-23.551663324492107,MAA001861,FALSE,NA,FALSE,FALSE
I15.MAA001862.3_39_F.1.1,Pancreas,Endocrine,endothelial cell,CL:0000115,NA,7,F,3_39_F,-42.61896694364725,4.779156035326891,MAA001862,FALSE,NA,FALSE,FALSE
I15.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-17.315706639148818,21.978777326287535,MAA001868,FALSE,NA,FALSE,FALSE
I16.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,19.961924660141772,-18.210149569348598,MAA000577,FALSE,NA,FALSE,FALSE
I16.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,7.9171460691783615,23.876597957220252,MAA001857,TRUE,2,FALSE,FALSE
I16.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,22.340640358252763,-14.289070164684716,MAA001862,FALSE,NA,FALSE,FALSE
I17.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-36.439499016507774,4.153844648779901,MAA000574,FALSE,NA,FALSE,FALSE
I17.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,3.7448669829931203,10.321347918163132,MAA000577,TRUE,6,FALSE,FALSE
I17.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-5.395944327955072,9.446900462539128,MAA000884,TRUE,0,FALSE,FALSE
I17.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,8.62919216901791,21.980876323226617,MAA001857,TRUE,1,FALSE,FALSE
I18.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,22.014398336411567,-17.896500614722672,MAA000577,FALSE,NA,FALSE,FALSE
I18.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,2.4482908754192714,15.242119136165975,MAA001857,TRUE,2,TRUE,TRUE
I18.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,19.882130318324418,-11.133816610756433,MAA001862,FALSE,NA,FALSE,FALSE
I19.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-20.84889105854096,13.970819752983763,MAA000574,FALSE,NA,FALSE,FALSE
I19.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,7.490601673978462,9.361946591527522,MAA000577,TRUE,6,FALSE,FALSE
I19.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,28.5786295904726,10.65673495940961,MAA000884,TRUE,3,TRUE,TRUE
I19.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-12.093521358893186,28.5442784687054,MAA000910,FALSE,NA,FALSE,FALSE
I19.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,2.6747298307023812,19.612672545104854,MAA001857,TRUE,2,FALSE,FALSE
I19.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-3.4100150606338095,-7.610122262736439,MAA001862,FALSE,NA,FALSE,FALSE
I2.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,0.8340296296682542,9.726542251051951,MAA000577,TRUE,4,FALSE,FALSE
I2.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_10_M,10.416616700351794,-8.094597661022842,MAA000884,FALSE,NA,FALSE,FALSE
I2.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_10_M,-32.74714055508599,-8.706291584893828,MAA000910,FALSE,NA,FALSE,FALSE
I2.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,F,3_38_F,-5.505657297868372,11.507290476749406,MAA001857,TRUE,2,FALSE,FALSE
I2.MAA001861.3_39_F.1.1,Pancreas,Exocrine,type B pancreatic cell,CL:0000169,beta cell,6,F,3_39_F,7.38475280769583,-27.31686804317087,MAA001861,FALSE,NA,FALSE,FALSE
I2.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-3.5088390072913356,-7.657147824997809,MAA001862,FALSE,NA,FALSE,FALSE
I20.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-20.956865138239074,-13.644429030098436,MAA000574,FALSE,NA,FALSE,FALSE
I20.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,8.51344369201981,-16.28013387207628,MAA000577,FALSE,NA,FALSE,FALSE
I20.MAA000910.3_10_M.1.1,Pancreas,Exocrine,leukocyte,CL:0000738,NA,8,M,3_10_M,-7.425887070056795,-8.301850995041535,MAA000910,FALSE,NA,FALSE,FALSE
I20.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,22.620370130967142,-11.72891842402979,MAA001857,FALSE,NA,FALSE,FALSE
I20.MAA001861.3_39_F.1.1,Pancreas,Exocrine,endothelial cell,CL:0000115,NA,7,F,3_39_F,-42.89089452859297,4.1563538150992745,MAA001861,FALSE,NA,FALSE,FALSE
I20.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-3.4109992069723463,-7.6237140660538865,MAA001862,FALSE,NA,FALSE,FALSE
I20.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_38_F,-18.63373846158735,-21.17254236978858,MAA001868,FALSE,NA,FALSE,FALSE
I21.MAA000574.3_8_M.1.1,Pancreas,Exocrine,leukocyte,CL:0000738,NA,8,M,3_8_M,-7.156725587128924,-8.62050947193487,MAA000574,FALSE,NA,FALSE,FALSE
I21.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-27.892543008406225,3.558857536667626,MAA000577,FALSE,NA,FALSE,FALSE
I21.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,13.653865063502037,-11.010961939771654,MAA001857,FALSE,NA,FALSE,FALSE
I21.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-22.31724846576484,-15.43597690004039,MAA001861,FALSE,NA,FALSE,FALSE
I21.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_38_F,-16.80267581221591,-22.788648293265794,MAA001868,FALSE,NA,FALSE,FALSE
I22.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-19.287740148863243,-16.42462245741846,MAA000574,FALSE,NA,FALSE,FALSE
I22.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,1,M,3_10_M,19.161060717968436,10.285454307359368,MAA000884,TRUE,5,TRUE,TRUE
I22.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-20.73571489357441,13.886296683377545,MAA000910,FALSE,NA,FALSE,FALSE
I22.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,19.982596086830025,-14.667862537028821,MAA001857,FALSE,NA,FALSE,FALSE
I22.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-18.35219748562544,-21.17502525898085,MAA001861,FALSE,NA,FALSE,FALSE
I22.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,14.157932876100494,25.38632308780963,MAA001862,TRUE,1,FALSE,FALSE
I22.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_38_F,-19.034003606144957,-21.08686241139609,MAA001868,FALSE,NA,FALSE,FALSE
I3.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,7.857462362026783,11.124801125305009,MAA000577,TRUE,6,FALSE,FALSE
I3.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,4.64681011725555,-22.403057989830817,MAA000884,FALSE,NA,FALSE,FALSE
I3.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-20.611164469859464,17.81802053432839,MAA000910,FALSE,NA,FALSE,FALSE
I3.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,30.868926480704893,12.433864824042425,MAA001857,TRUE,3,TRUE,TRUE
I3.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-4.384588412512966,-8.14482340967218,MAA001862,FALSE,NA,FALSE,FALSE
I4.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.509448061604802,-12.165625730505884,MAA000577,FALSE,NA,FALSE,FALSE
I4.MAA000884.3_10_M.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,M,3_10_M,-5.355733839739195,-10.43568005231952,MAA000884,FALSE,NA,FALSE,FALSE
I4.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-22.371746337642715,16.162751438396107,MAA000910,FALSE,NA,FALSE,FALSE
I4.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_39_F,23.656603138188316,8.961308610244199,MAA001862,TRUE,5,FALSE,FALSE
I5.MAA000574.3_8_M.1.1,Pancreas,Exocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,10.608576355329685,-16.252872103195543,MAA000574,FALSE,NA,FALSE,FALSE
I5.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,10.881297699248975,-16.651242560742265,MAA000577,FALSE,NA,FALSE,FALSE
I5.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,2.1975171714210013,-24.605868165242843,MAA000884,FALSE,NA,FALSE,FALSE
I6.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,29.296536837139055,9.708282280248424,MAA000577,TRUE,3,TRUE,TRUE
I6.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-8.091958144702803,2.960856439659775,MAA000884,TRUE,0,FALSE,FALSE
I6.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,2.7007492758884175,19.659508301640887,MAA001857,TRUE,2,FALSE,FALSE
I6.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,15.013985324984924,23.122719199060437,MAA001862,TRUE,1,FALSE,FALSE
I7.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-3.544505716084249,3.416080077883185,MAA000577,TRUE,4,FALSE,FALSE
I7.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,7.772485685529861,-21.76927468378727,MAA000884,FALSE,NA,FALSE,FALSE
I7.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,14.177275682510503,-23.104053554086406,MAA001857,FALSE,NA,FALSE,FALSE
I7.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-17.75522981280259,-24.776676060802217,MAA001861,FALSE,NA,FALSE,FALSE
I7.MAA001862.3_39_F.1.1,Pancreas,Endocrine,endothelial cell,CL:0000115,NA,7,F,3_39_F,-39.86437219968605,0.7191600194219511,MAA001862,FALSE,NA,FALSE,FALSE
I8.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-17.950791580426145,-22.929615698824172,MAA000574,FALSE,NA,FALSE,FALSE
I8.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_8_M,7.023074908842021,-23.852272637449467,MAA000577,FALSE,NA,FALSE,FALSE
I8.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,F,3_39_F,-27.854743764099375,2.755796102714807,MAA001861,FALSE,NA,FALSE,FALSE
I8.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,12.131071940330049,16.076976088284724,MAA001862,TRUE,1,FALSE,FALSE
I9.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,22.767090281105276,8.252453944850044,MAA000884,TRUE,5,TRUE,TRUE
I9.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,12.421167872194077,-21.44412994343082,MAA001857,FALSE,NA,FALSE,FALSE
I9.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_39_F,23.457036027353027,6.105930400091354,MAA001862,TRUE,5,TRUE,TRUE
I9.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-8.512032451276172,30.112635695265197,MAA001868,FALSE,NA,FALSE,FALSE
J1.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-14.470131679527148,26.182862014072867,MAA000574,FALSE,NA,FALSE,FALSE
J1.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,0.7954860495115661,7.191606436375597,MAA000577,TRUE,4,FALSE,FALSE
J1.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,2,M,3_10_M,-7.297649222155454,0.020704937065360564,MAA000884,TRUE,6,FALSE,FALSE
J1.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,F,3_38_F,-5.200026895914251,12.771597954699924,MAA001857,TRUE,2,FALSE,FALSE
J1.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,14.451337214546156,21.084043329352845,MAA001862,TRUE,1,FALSE,FALSE
J10.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,2,M,3_10_M,-7.383242170792331,0.5893032648898039,MAA000884,TRUE,6,FALSE,FALSE
J10.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,4.181921556777401,19.179265023348194,MAA001857,TRUE,1,FALSE,FALSE
J10.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,13.801010644639177,24.21349284346429,MAA001862,TRUE,1,FALSE,FALSE
J11.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,32.41561672841562,11.347356344331205,MAA000577,TRUE,3,TRUE,TRUE
J11.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_10_M,4.415719335743819,22.83247428355261,MAA000884,TRUE,7,FALSE,FALSE
J11.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,21.560275002243305,-19.9477816750389,MAA001857,FALSE,NA,FALSE,FALSE
J11.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,20.510298617747143,-14.995639505509986,MAA001862,FALSE,NA,FALSE,FALSE
J12.MAA000574.3_8_M.1.1,Pancreas,Exocrine,endothelial cell,CL:0000115,NA,7,M,3_8_M,-41.47772930646198,4.309915728485929,MAA000574,FALSE,NA,FALSE,FALSE
J12.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.430421568737906,-7.523680779505599,MAA000577,FALSE,NA,FALSE,FALSE
J12.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-2.9297741172124665,6.899404434064245,MAA000884,TRUE,0,FALSE,FALSE
J12.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,0.9290204471633291,17.649524182318288,MAA001857,TRUE,2,FALSE,FALSE
J12.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,23.68708150760738,-9.138306802716667,MAA001862,FALSE,NA,FALSE,FALSE
J12.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-18.2977444784685,21.323919859301423,MAA001868,FALSE,NA,FALSE,FALSE
J13.MAA000574.3_8_M.1.1,Pancreas,Exocrine,leukocyte,CL:0000738,NA,8,M,3_8_M,-7.839678739887426,-7.855249000979115,MAA000574,FALSE,NA,FALSE,FALSE
J13.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,8.56915696625125,-18.80734974867227,MAA000577,FALSE,NA,FALSE,FALSE
J13.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_39_F,24.048495998998977,6.577344671451088,MAA001862,TRUE,5,TRUE,TRUE
J14.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-16.572642943937723,-27.2181389097747,MAA000574,FALSE,NA,FALSE,FALSE
J14.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-4.100841968365694,6.201775179940177,MAA000577,TRUE,4,FALSE,FALSE
J14.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,24.682072351002564,7.034088446447691,MAA000884,TRUE,3,TRUE,TRUE
J14.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,29.138592245295705,12.024846610639214,MAA001857,TRUE,3,FALSE,FALSE
J15.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_8_M,1.8356717673560958,-23.043994390693488,MAA000577,FALSE,NA,FALSE,FALSE
J15.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,8.772464515456731,-22.905083664978243,MAA000884,FALSE,NA,FALSE,FALSE
J15.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,18.688164262437645,12.57880052598425,MAA001857,TRUE,5,TRUE,TRUE
J15.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,19.8731822311484,-13.792756216130774,MAA001862,FALSE,NA,FALSE,FALSE
