cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
H6.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,15.91744923610626,23.713230370969026,MAA000559
H6.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-8.816275355312596,23.63216081317456,MAA000779
H7.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,24.803126071674868,14.350633784840102,B000971
H7.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,16.30232030974327,-1.9956722973882663,B001750
H7.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.22961266914591,23.01966655587735,MAA000559
H7.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-7.891697559192473,24.296206547040622,MAA000779
H8.B000971.3_39_F.1.1,Spleen,,macrophage,CL:0000235,NA,5,F,3_39_F,-15.954038141207946,-38.86469304279384,B000971
H8.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-27.714491813356933,-10.93601137354289,B001750
H8.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-13.136367825739603,-20.656431482429596,MAA000559
H8.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-6.124885283345855,9.727960036743612,MAA000779
H9.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,3,F,3_39_F,-2.773310244012376,4.720027923837093,B000971
H9.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,26.66494227816671,-4.134660688819639,B001750
H9.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,26.709153506748606,14.571571787144812,MAA000559
H9.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,8.15325366989907,-21.789431549587007,MAA000776
H9.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.136810811230598,8.683517598418831,MAA000779
I1.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,12.576816477227709,-21.61976576486948,B000971
I1.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,4,F,3_38_F,-10.123046680196456,-6.33338791630686,B001750
I1.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_9_M,-11.560066540428247,-5.039339819659235,MAA000508
I1.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,29.21331245009737,3.6560321062319385,MAA000559
I1.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,11.253202613383984,-25.41703805326436,MAA000776
I1.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-14.498902106298566,17.39680505964426,MAA000779
I10.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,9.053196008211474,16.893154557039924,B000971
I10.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-12.319512352803347,-20.734014674963944,MAA000508
I10.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-21.276496034052677,-13.110937785788787,MAA000559
I10.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,6.2109145253639015,-17.439148531870554,MAA000776
I10.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-2.7683399476440256,15.00753557536513,MAA000779
I11.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,22.09251595296494,-15.231098770425556,B000971
I11.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,9.832264782896848,15.954294459794436,B001750
I11.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,8.561688550710334,23.755547534827894,MAA000559
I11.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-4.143354501537586,18.839590261194274,MAA000779
I12.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-33.31601433590317,-4.614010407998082,B001750
I12.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,26.407047475077167,-3.8799107101145114,MAA000508
I12.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,22.78089014952803,15.175916066926147,MAA000559
I12.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.544780229057,16.47310276432574,MAA000779
I13.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-24.45885763886405,-16.355038711607364,B000971
I13.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,16.75526131408021,-23.86702018528317,B001750
I13.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,19.218137722625624,21.209878161643402,MAA000559
I13.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,4.558236963289128,-27.411176091434807,MAA000776
I13.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-5.114004370696651,5.240482151042207,MAA000779
I14.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,4.012543413340214,-5.882140281154506,B000971
I14.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,20.524165971491872,-11.959340424941246,MAA000559
I15.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,21.79550147344104,4.801044093037315,B000971
I15.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-24.200643685583486,-15.672055073141301,B001750
I15.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,26.817651674109424,17.46846871473436,MAA000559
I15.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.361091648914625,9.15768931933719,MAA000779
I16.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,20.596211478807987,-14.600954252912546,B000971
I16.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,20.951031247810306,25.535136683893843,B001750
I16.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,13.176794350670319,-16.883916579876786,MAA000559
I16.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-36.142747094928914,-1.4396550991465618,MAA000779
I17.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,20.131898373721555,-20.197255890165245,B001750
I17.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_8_M,-11.325775754978432,-5.82089945290943,MAA000559
I18.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,23.68514507530316,6.320953236010429,B000971
I18.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,14.802647041267326,-23.39211905519173,B001750
I18.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,-8.997805846987927,-27.729318272157098,MAA000508
I18.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-21.714483891925102,-14.264811502419255,MAA000559
I18.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-13.959633750030411,24.31451961102497,MAA000779
I19.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,12.541252384736223,9.768392800530814,B001750
I19.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,25.06480494102166,12.709536600077003,MAA000559
I19.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,1.6996427410453872,24.780315871703905,MAA000776
I19.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-4.15789375776745,7.898953010149615,MAA000779
I2.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,-5.597862930024528,-21.655054810709235,B000971
I2.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,10.361084274779737,-20.03486399651195,B001750
I2.MAA000508.3_9_M.1.1,Spleen,,macrophage,CL:0000235,NA,5,M,3_9_M,-17.441543408912516,-39.43455650549014,MAA000508
I2.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-37.335509572175084,-1.386772422319141,MAA000559
I2.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.135587401665708,15.368525937513516,MAA000779
I20.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,8.038360119232125,-11.707532369479884,B000971
I20.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-33.6865860449244,-6.784984553057116,B001750
I20.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,12.726673019242751,-3.7075046908893987,MAA000508
I20.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_8_M,-2.7129650693574074,27.606447681872357,MAA000559
I20.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,6.55065984768956,29.3322570631245,MAA000776
I20.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-13.680876337031624,15.608047732346936,MAA000779
I21.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-15.744269244145977,-22.422905016507855,B000971
I21.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,6.737501153984018,-28.764285057075725,MAA000776
I21.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.972731964184701,17.259006561271647,MAA000779
I22.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,22.280685435955636,-15.075853203250999,B000971
I22.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.66517021164938,-4.619063663740209,MAA000559
I22.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,28.76485871872273,10.230535296400982,MAA000776
I22.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_11_M,-14.89732930293195,-1.256301813235216,MAA000779
I3.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-23.76062862531852,-20.4530714912145,B000971
I3.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,8.569041991580535,10.87608671162573,B001750
I3.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-29.278820791387073,-11.367293873227723,MAA000508
I3.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,5.104349979264532,1.6817015325334435,MAA000559
I3.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,2.4071973226151595,-31.17065095238244,MAA000776
I3.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.69829899101168,13.774316279113563,MAA000779
I4.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-24.848779558167603,-17.296955080870756,B000971
I4.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-32.24413315373419,-9.848090293912735,B001750
I4.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,9.95585961110392,15.923185588414514,MAA000559
I4.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,3.2343671370066382,-29.314455899210763,MAA000776
I5.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,17.895994266402667,-2.21162406215882,B000971
I5.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,11.2224983753672,-24.36029114789392,B001750
I5.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,22.631901466533655,-13.94139459659698,MAA000559
I5.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,6.50047160884804,-28.47739170930928,MAA000776
I5.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-28.406828347718754,0.8573150814974776,MAA000779
I6.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-32.78219464772532,-2.9087413483589306,B000971
I6.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,6.047846496009275,28.92347114647108,MAA000559
I6.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.72960815021452,13.7573153283715,MAA000779
I7.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,24.32315435816053,-5.918517436536181,B000971
I7.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-35.63907767709268,-9.876072440708926,MAA000559
I7.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-14.58441126586826,20.385849480176457,MAA000779
I8.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,11.237776744428677,-0.9456377865841348,B000971
I8.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-34.61450400096952,-6.335694161794267,B001750
I8.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.889016436614348,17.222070321510312,MAA000559
I8.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-16.977817386236406,10.420427961392368,MAA000779
I9.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,12.927111701109714,17.79834107695935,B000971
I9.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-32.04205881139061,-7.408685214261816,MAA000559
I9.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.220636769140869,8.976048482401106,MAA000779
J1.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-34.652707571001365,-8.009508181608625,B000971
J1.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,18.366702173762377,7.894001325840703,B001750
J1.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,17.46846293463344,-13.7400670563598,MAA000508
J1.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,26.8108364950719,-6.7170750529570284,MAA000559
J1.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-14.40896033322605,24.767637414388165,MAA000779
J10.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,21.19324862020452,6.315723630894653,B000971
J10.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,5.531767870204511,-6.88726757922774,B001750
J10.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,6.290683785909568,10.178511228971448,MAA000559
J10.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,14.379937037767755,-21.773544734870374,MAA000776
J11.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-30.235619205072133,-11.75484410192674,B000971
J11.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,4.693065568538037,23.37432250218408,B001750
J11.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,17.541538754346583,-5.773903788329163,MAA000559
J11.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,28.105097996962417,-1.6557268002632073,MAA000776
J12.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,1.6267413104412585,-29.078101058933537,B000971
J12.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,19.725330704287003,20.42767790309173,B001750
J12.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,9.48050790534895,-27.04326714087951,MAA000508
J12.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,19.838697517444334,25.23044260041635,MAA000776
J12.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_11_M,1.0765610189441241,-4.538644026137666,MAA000779
J13.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,-1.373990954964128,-31.01516065463198,B000971
J13.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-28.989601110345166,-10.47226717744406,B001750
J13.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,22.54947628647266,12.433847469155593,MAA000559
J13.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,6.529579405797817,-7.792207359376488,MAA000776
J13.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-4.17752985490342,7.119960885830501,MAA000779
J14.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,18.111394956491235,-15.361291977455954,B000971
J14.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,1.2508113645169525,-31.830590981749694,B001750
J14.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-16.18237085724524,-18.489858646827894,MAA000508
J14.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.440451375775336,17.200174403568592,MAA000559
J14.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-10.542118328813364,23.395432665896305,MAA000779
J15.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,17.31957888701305,-0.5290247989263069,B001750
J15.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,28.476373870425657,11.701189890066539,MAA000559
J15.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,-0.4885386491005156,-30.49885595186952,MAA000776
J15.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-39.97737456675002,2.2268324857894624,MAA000779
J16.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,7.954580551776132,4.020529224731428,B000971
J16.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,11.420827379039624,15.992713107143308,MAA000559
J16.MAA000776.3_10_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_10_M,-30.653254432592504,-6.589627802441087,MAA000776
J16.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-3.98985027746929,25.009552830130843,MAA000779
J17.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.294859535829413,20.541127321317358,MAA000559
J17.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_10_M,-11.715137469997202,-5.369473234197044,MAA000776
J17.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-11.615051459245167,26.626234810862776,MAA000779
J18.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-39.473692990770864,-0.3483837919152186,B000971
J18.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,10.726952719372463,2.059188139151054,B001750
J18.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.081258242012257,17.823898747685025,MAA000559
J18.MAA000776.3_10_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_10_M,-19.669470865342152,-19.070571647738905,MAA000776
J18.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-13.664799504084135,-22.40417605922876,MAA000779
J19.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,9.066148852902005,-26.29846296621838,B001750
J19.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,16.334066175342127,-3.8275710233700457,MAA000559
J2.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-32.33166075017208,-9.075281324340072,B000971
J2.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,16.444867018347708,6.650571647522614,B001750
J2.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,4.590744406964258,-28.674652825805385,MAA000508
J2.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,22.25844222292681,8.923954946280288,MAA000559
J2.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-13.623369368718869,14.585858661311478,MAA000779
J20.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-26.28839660407073,-17.43321797270472,B000971
J20.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,15.882874781687493,15.836215153792581,B001750
J20.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-25.650519619000253,-7.1636254215816955,MAA000508
J20.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,6.710233334989294,24.782266089584777,MAA000559
J20.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-27.88587113636329,-6.893802274028234,MAA000779
J21.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,4.556041064111609,18.401920917411747,MAA000559
J21.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-41.11235463809346,3.7282709016141684,MAA000779
J22.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-33.842876782175665,-13.082669025773791,B001750
J22.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-14.790825413833009,-19.39257407053755,MAA000508
J22.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-22.574265434934198,-17.733659860640877,MAA000559
J22.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,2.417728425178896,-22.42494791307303,MAA000776
J22.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-35.023448068795574,0.6510010327667113,MAA000779
J3.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-22.602140576924082,-19.16769048100223,B000971
J3.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-40.132782806602386,-1.2594892176587509,B001750
J3.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-38.61220657774326,3.6459348529103903,MAA000508
J3.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.939353725253877,19.20129843717045,MAA000559
J3.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,6.2555417531318165,-27.06082159541882,MAA000776
J3.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_11_M,-6.258976441415738,-5.0586910241892795,MAA000779
J4.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,14.097414131865532,-2.981338647410287,B000971
J4.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,23.97424906187864,-11.205075936228452,B001750
J4.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,13.773056513301368,-9.720015277632124,MAA000508
J4.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.58888908293621,19.16526675895149,MAA000559
J5.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,11.511431974225038,8.904429089339743,B000971
J5.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,5.73407557010107,23.442094442291552,MAA000508
J5.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,6.853666046233528,21.778523412643914,MAA000559
J6.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,16.476354545376726,-6.963291045838445,B000971
J6.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-11.748029928493022,-20.624080323410205,B001750
J6.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,20.61032432744771,23.162876538643673,MAA000559
J7.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,19.038027971667677,-15.334671697765684,B000971
J7.B001750.3_38_F.1.1,Spleen,,macrophage,CL:0000235,NA,5,F,3_38_F,-18.223236385119787,-42.01659354213546,B001750
J8.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,11.776686530380456,8.66447588957565,B000971
J8.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,29.898622209681786,1.1887701875966419,B001750
J8.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,23.61077780518696,-13.285713064645776,MAA000559
J9.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,6.719972170325089,19.367051795718673,B000971
J9.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,27.914168518447603,8.883405130149576,B001750
J9.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,3.61389935171638,14.013745050556107,MAA000559
J9.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,11.086896839625584,-21.307989971651832,MAA000776
K1.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,21.96678253873986,8.586822993395636,B000971
K1.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,16.092154947092016,-7.208119488872894,B001750
K1.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_10_M,-14.464687053327374,-1.451346311148762,MAA000776
