MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1891408,Onecut2,"one cut domain, family member 2",18,,DNA binding transcription factor activity,regulates Neurog3,,IDA,,J:121610 
MGI:1891408,Onecut2,"one cut domain, family member 2",18,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN001422142 ,J:161428 
MGI:1891408,Onecut2,"one cut domain, family member 2",18,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,O95948 ,J:164563 
MGI:1891409,Onecut3,"one cut domain, family member 3",10,,DNA binding transcription factor activity,regulates Foxa2|regulates Ttr|regulates Hnf4a|regulates Gck|regulates Mitf|regulates Pdx1,,IDA,,J:75967 
MGI:1891409,Onecut3,"one cut domain, family member 3",10,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN001422142 ,J:161428 
MGI:1891409,Onecut3,"one cut domain, family member 3",10,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:75967 
MGI:1930813,Osr2,odd-skipped related 2,15,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:141363 
MGI:97450,Otx1,orthodenticle homeobox 1,11,,DNA binding transcription factor activity,,,IEA,IPR003025 IPR003026 IPR013851 ,J:72247 
MGI:97450,Otx1,orthodenticle homeobox 1,11,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P32242 ,J:164563 
MGI:97451,Otx2,orthodenticle homeobox 2,14,,DNA binding transcription factor activity,,,IEA,IPR003022 IPR003025 IPR013851 ,J:72247 
MGI:97451,Otx2,orthodenticle homeobox 2,14,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P32243 ,J:164563 
MGI:1330290,Ovol1,ovo like zinc finger 1,19,,DNA binding transcription factor activity,,,TAS,,J:50844 
MGI:1330290,Ovol1,ovo like zinc finger 1,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:121663 
MGI:1330290,Ovol1,ovo like zinc finger 1,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Ovol2,,IDA,,J:118154 
MGI:1330290,Ovol1,ovo like zinc finger 1,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:121663 
MGI:1338039,Ovol2,ovo like zinc finger 2,2,,DNA binding transcription factor activity,,,ISS,,J:45546 
MGI:1338039,Ovol2,ovo like zinc finger 2,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding","regulates Zeb1,happens in keratinocyte,regulates a function/process that happens in keratinocyte",,IDA,,J:213415 
MGI:2388075,Ovol3,ovo like zinc finger 3,7,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000003381 ,J:161428 
MGI:894684,Pa2g4,proliferation-associated 2G4,10,,DNA binding transcription factor activity,,,ISO,Q9UQ80 ,J:91050 
MGI:1340806,Parp1,"poly (ADP-ribose) polymerase family, member 1",1,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,P09874 ,J:164563 
MGI:1891832,Patz1,POZ (BTB) and AT hook containing zinc finger 1,11,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:64686 
MGI:97485,Pax1,paired box 1,2,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97485,Pax1,paired box 1,2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:81151 
MGI:97485,Pax1,paired box 1,2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:81151 
MGI:97486,Pax2,paired box 2,19,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97486,Pax2,paired box 2,19,,"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:72723 
MGI:97487,Pax3,paired box 3,1,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97487,Pax3,paired box 3,1,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",regulates Dct,,IDA,,J:96431 
MGI:97487,Pax3,paired box 3,1,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IGI,MGI:104633 MGI:88276 MGI:96770 ,J:96431 
MGI:97488,Pax4,paired box 4,6,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97488,Pax4,paired box 4,6,,"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:98803 
MGI:97489,Pax5,paired box 5,4,,DNA binding transcription factor activity,,,IDA,,J:87555 
MGI:97489,Pax5,paired box 5,4,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:210934 
MGI:97490,Pax6,paired box 6,2,,DNA binding transcription factor activity,,,IDA,,J:133921 
MGI:97490,Pax6,paired box 6,2,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97490,Pax6,paired box 6,2,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:170025 J:180474 
MGI:97490,Pax6,paired box 6,2,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,P26367 ,J:164563 
MGI:97490,Pax6,paired box 6,2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:83532 
MGI:97490,Pax6,paired box 6,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:178696 
MGI:97490,Pax6,paired box 6,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding","regulates a function/process that happens in cerebral cortex,regulates a function/process that happens in neuroblast (sensu Vertebrata),regulates a function/process that generates Spag5",,IDA,,J:178696 
MGI:97490,Pax6,paired box 6,2,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",regulates Cdk6,,IDA,,J:197897 
MGI:97491,Pax7,paired box 7,4,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97491,Pax7,paired box 7,4,,"transcription factor activity, RNA polymerase II core promoter sequence-specific",,,IDA,,J:188254 
MGI:97492,Pax8,paired box 8,2,,DNA binding transcription factor activity,,,ISO,Q06710 ,J:164563 
MGI:97492,Pax8,paired box 8,2,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97492,Pax8,paired box 8,2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:620434 ,J:155856 
MGI:97493,Pax9,paired box 9,12,,DNA binding transcription factor activity,,,TAS,,J:54357 
MGI:97493,Pax9,paired box 9,12,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:210928 
MGI:1914617,Paxbp1,PAX3 and PAX7 binding protein 1,16,,DNA binding transcription factor activity,,,IEA,IPR012890 ,J:72247 
MGI:97495,Pbx1,pre B cell leukemia homeobox 1,1,,DNA binding transcription factor activity,,,IEA,IPR005542 ,J:72247 
MGI:97495,Pbx1,pre B cell leukemia homeobox 1,1,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:211245 
MGI:97495,Pbx1,pre B cell leukemia homeobox 1,1,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding","happens in spleen primordium,happens in mesenchymal stem cell,regulates Cdkn2b",,IDA,,J:184521 
MGI:1341793,Pbx2,pre B cell leukemia homeobox 2,17,,DNA binding transcription factor activity,,,IEA,IPR005542 ,J:72247 
MGI:97496,Pbx3,pre B cell leukemia homeobox 3,2,,DNA binding transcription factor activity,,,IEA,IPR005542 ,J:72247 
MGI:97496,Pbx3,pre B cell leukemia homeobox 3,2,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:93761 
MGI:1931321,Pbx4,pre B cell leukemia homeobox 4,8,,DNA binding transcription factor activity,,,IEA,IPR005542 ,J:72247 
MGI:1345635,Pcbp1,poly(rC) binding protein 1,6,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:98144 
MGI:1890470,Pcbp3,poly(rC) binding protein 3,10,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:185427 
MGI:1918291,Pcgf6,polycomb group ring finger 6,19,,DNA binding transcription factor activity,,,ISO,Q9BYE7 ,J:164563 
MGI:1918291,Pcgf6,polycomb group ring finger 6,19,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:30374 
MGI:102851,Pdx1,pancreatic and duodenal homeobox 1,5,,DNA binding transcription factor activity,,,IDA,,J:105459 
MGI:102851,Pdx1,pancreatic and duodenal homeobox 1,5,,DNA binding transcription factor activity,,,ISO,RGD:62387 ,J:155856 
MGI:102851,Pdx1,pancreatic and duodenal homeobox 1,5,contributes_to,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,RGD:62387 ,J:155856 
MGI:97567,Pgr,progesterone receptor,9,,DNA binding transcription factor activity,,,IEA,IPR001628 ,J:72247 
MGI:97567,Pgr,progesterone receptor,9,,nuclear receptor activity,,,IMP,,J:88861 
MGI:97567,Pgr,progesterone receptor,9,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P06401 ,J:164563 
MGI:97572,Phb,prohibitin,11,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:140901 
MGI:2156864,Phf5a,PHD finger protein 5A,15,,DNA binding transcription factor activity,,,ISO,RGD:621555 ,J:155856 
MGI:1918248,Phf6,PHD finger protein 6,X,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q8IWS0 ,J:164563 
MGI:106633,Phox2a,paired-like homeobox 2a,7,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:621323 ,J:155856 
MGI:1100882,Phox2b,paired-like homeobox 2b,5,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q99453 ,J:164563 
MGI:107374,Pitx1,paired-like homeodomain transcription factor 1,13,,DNA binding transcription factor activity,,,ISO,RGD:69253 ,J:155856 
MGI:107374,Pitx1,paired-like homeodomain transcription factor 1,13,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:33258 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,DNA binding transcription factor activity,,,IDA,,J:80691 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,DNA binding transcription factor activity,regulates Plod2,,IDA,,J:67321 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,DNA binding transcription factor activity,,,ISO,Q99697 ,J:73065 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,PR:P97474-3,IDA,,J:136678 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:168032 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:3331 ,J:155856 
MGI:109340,Pitx2,paired-like homeodomain transcription factor 2,3,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q99697 ,J:164563 
MGI:1100498,Pitx3,paired-like homeodomain transcription factor 3,19,,DNA binding transcription factor activity,,,ISO,RGD:3332 ,J:155856 
MGI:1100498,Pitx3,paired-like homeodomain transcription factor 3,19,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:210940 
MGI:1100498,Pitx3,paired-like homeodomain transcription factor 3,19,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:210940 
MGI:1201409,Pknox1,Pbx/knotted 1 homeobox,17,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:55892 
MGI:1201409,Pknox1,Pbx/knotted 1 homeobox,17,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:188795 
MGI:1891916,Plag1,pleiomorphic adenoma gene 1,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000003381 ,J:161428 
MGI:1891916,Plag1,pleiomorphic adenoma gene 1,4,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q6DJT9 ,J:164563 
MGI:1100874,Plagl1,pleiomorphic adenoma gene-like 1,10,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000003381 ,J:161428 
MGI:1100874,Plagl1,pleiomorphic adenoma gene-like 1,10,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q9UM63 ,J:164563 
MGI:1933165,Plagl2,pleiomorphic adenoma gene-like 2,2,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000003381 ,J:161428 
MGI:1933165,Plagl2,pleiomorphic adenoma gene-like 2,2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9UPG8 ,J:73065 
MGI:893575,Plscr1,phospholipid scramblase 1,9,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,O15162 ,J:164563 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,DNA binding transcription factor activity,"happens in future neurohypophysis,regulates Gh|happens in pituitary gland,regulates Gh",,IDA,,J:121427 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,DNA binding transcription factor activity,,,IDA,,J:76833 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,DNA binding transcription factor activity,,,ISO,P28069 ,J:164563 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,P28069 ,J:164563 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Tshb,,IDA,,J:43153 
MGI:97588,Pou1f1,"POU domain, class 1, transcription factor 1",16,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:3367 ,J:155856 
MGI:101898,Pou2f1,"POU domain, class 2, transcription factor 1",1,,DNA binding transcription factor activity,,,IEA,IPR000327 IPR000972 ,J:72247 
MGI:101898,Pou2f1,"POU domain, class 2, transcription factor 1",1,,"transcription factor activity, RNA polymerase II core promoter sequence-specific",,,ISO,P14859 ,J:164563 
MGI:101897,Pou2f2,"POU domain, class 2, transcription factor 2",7,,DNA binding transcription factor activity,,,IDA,,J:88240 J:88916 
MGI:101897,Pou2f2,"POU domain, class 2, transcription factor 2",7,,DNA binding transcription factor activity,,,ISO,RGD:621690 ,J:155856 
MGI:101897,Pou2f2,"POU domain, class 2, transcription factor 2",7,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:88916 
MGI:102565,Pou2f3,"POU domain, class 2, transcription factor 3",9,,DNA binding transcription factor activity,,,IEA,IPR000327 IPR000972 ,J:72247 
MGI:102565,Pou2f3,"POU domain, class 2, transcription factor 3",9,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9UKI9 ,J:164563 
MGI:101896,Pou3f1,"POU domain, class 3, transcription factor 1",4,,DNA binding transcription factor activity,,,IEA,IPR000327 IPR016362 ,J:72247 
MGI:101896,Pou3f1,"POU domain, class 3, transcription factor 1",4,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,P20267 ,J:48317 
MGI:101895,Pou3f2,"POU domain, class 3, transcription factor 2",4,,DNA binding transcription factor activity,,,IDA,,J:241054 
MGI:101895,Pou3f2,"POU domain, class 3, transcription factor 2",4,,DNA binding transcription factor activity,,,ISO,RGD:61946 ,J:155856 
MGI:101895,Pou3f2,"POU domain, class 3, transcription factor 2",4,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:93149 
MGI:102564,Pou3f3,"POU domain, class 3, transcription factor 3",1,,DNA binding transcription factor activity,,,ISO,RGD:619768 ,J:155856 
MGI:102564,Pou3f3,"POU domain, class 3, transcription factor 3",1,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,Q63262 ,J:48317 
MGI:101894,Pou3f4,"POU domain, class 3, transcription factor 4",X,,DNA binding transcription factor activity,,,ISO,RGD:61947 ,J:155856 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,DNA binding transcription factor activity,,,IMP,MGI:2387665 ,J:83805 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,Q01851 ,J:164563 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IC,GO:0000980 ,J:119937 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:160718 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:139182 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:83805 
MGI:102525,Pou4f1,"POU domain, class 4, transcription factor 1",14,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding",,,IMP,,J:83805 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,DNA binding transcription factor activity,,,ISS,,J:17714 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,DNA binding transcription factor activity,,,TAS,,J:66507 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,Q12837 ,J:164563 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:139182 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q12837 ,J:164563 
MGI:102524,Pou4f2,"POU domain, class 4, transcription factor 2",8,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:175131 
MGI:102523,Pou4f3,"POU domain, class 4, transcription factor 3",18,,DNA binding transcription factor activity,,,IDA,,J:93143 
MGI:102523,Pou4f3,"POU domain, class 4, transcription factor 3",18,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q15319 ,J:164563 
MGI:102523,Pou4f3,"POU domain, class 4, transcription factor 3",18,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q15319 ,J:164563 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,DNA binding transcription factor activity,,,IDA,,J:10293 J:10568 J:10576 J:82741 J:204034 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,DNA binding transcription factor activity,,,ISO,RGD:1359491 ,J:155856 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,DNA binding transcription factor activity,,,ISO,Q01860 ,J:164563 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:168207 J:197716 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:210931 
MGI:101893,Pou5f1,"POU domain, class 5, transcription factor 1",17,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q01860 ,J:164563 
MGI:1922757,Pou5f2,"POU domain class 5, transcription factor 2",13,,DNA binding transcription factor activity,,,IEA,IPR000327 ,J:72247 
MGI:102935,Pou6f1,"POU domain, class 6, transcription factor 1",15,,DNA binding transcription factor activity,,,IEA,IPR000327 ,J:72247 
MGI:102935,Pou6f1,"POU domain, class 6, transcription factor 1",15,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q14863 ,J:164563 
MGI:2443631,Pou6f2,"POU domain, class 6, transcription factor 2",13,,DNA binding transcription factor activity,,,IEA,IPR000327 IPR033056 ,J:72247 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,DNA binding transcription factor activity,,,IMP,,J:114735 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,DNA binding transcription factor activity,,,ISO,Q07869 ,J:164563 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,nuclear receptor activity,,,ISO,RGD:3369 ,J:155856 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,nuclear receptor activity,,,ISO,Q07869 ,J:164563 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q07869 ,J:164563 
MGI:104740,Ppara,peroxisome proliferator activated receptor alpha,15,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q07869 ,J:164563 
MGI:101884,Ppard,peroxisome proliferator activator receptor delta,17,,DNA binding transcription factor activity,,,ISO,Q03181 ,J:164563 
MGI:101884,Ppard,peroxisome proliferator activator receptor delta,17,,nuclear receptor activity,,,ISO,Q03181 ,J:164563 
MGI:101884,Ppard,peroxisome proliferator activator receptor delta,17,,nuclear receptor activity,,,TAS,,J:63040 
MGI:101884,Ppard,peroxisome proliferator activator receptor delta,17,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",regulates transcription of Mir15a,,IDA,,J:228110 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,DNA binding transcription factor activity,,,IDA,,J:76817 J:167907 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,DNA binding transcription factor activity,,,ISO,RGD:3371 ,J:155856 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,DNA binding transcription factor activity,,,ISO,P37231 ,J:164563 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,nuclear receptor activity,,,ISO,P37231 ,J:164563 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,nuclear receptor activity,,,TAS,,J:78315 
MGI:97747,Pparg,peroxisome proliferator activated receptor gamma,6,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding","happens in fat cell,regulates Fam57b",,IDA,,J:197105 
MGI:99655,Prdm1,"PR domain containing 1, with ZNF domain",10,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,O75626 ,J:164563 
MGI:107628,Prdm2,"PR domain containing 2, with ZNF domain",4,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q13029 ,J:164563 
MGI:1920093,Prdm4,PR domain containing 4,10,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:205013 
MGI:1918029,Prdm5,PR domain containing 5,6,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9NQX1 ,J:164563 
MGI:1355326,Preb,prolactin regulatory element binding,5,,DNA binding transcription factor activity,,,ISS,,J:60870 
MGI:1355326,Preb,prolactin regulatory element binding,5,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:61929 ,J:155856 
MGI:109330,Prop1,paired like homeodomain factor 1,11,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:114817 
MGI:109330,Prop1,paired like homeodomain factor 1,11,,"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:114817 
MGI:97772,Prox1,prospero homeobox 1,1,,DNA binding transcription factor activity,,,NAS,,J:144217 
MGI:97772,Prox1,prospero homeobox 1,1,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding","happens in lymphatic vessel endothelium,happens in endothelial cell of lymphatic vessel,regulates Fgfr3",,IDA,,J:111764 
MGI:97772,Prox1,prospero homeobox 1,1,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:144217 
MGI:97772,Prox1,prospero homeobox 1,1,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000258074 ,J:161428 
MGI:1920672,Prox2,prospero homeobox 2,12,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000258074 ,J:161428 
MGI:97712,Prrx1,paired related homeobox 1,1,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Sp7,,IDA,,J:179858 
MGI:98218,Prrx2,paired related homeobox 2,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IMP,,J:239225 
MGI:2148204,Prrxl1,paired related homeobox protein-like 1,14,,DNA binding transcription factor activity,,,TAS,,J:70560 
MGI:1328312,Ptf1a,"pancreas specific transcription factor, 1a",2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Nphs1|regulates Kirrel2,,IDA,,J:158304 
MGI:97799,Pth,parathyroid hormone,7,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,P01270 ,J:164563 
MGI:1353578,Pttg1,pituitary tumor-transforming gene 1,11,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,O95997 ,J:164563 
MGI:103079,Pura,purine rich element binding protein A,18,,DNA binding transcription factor activity,,,IDA,,J:94649 
MGI:1338779,Purb,purine rich element binding protein B,11,,DNA binding transcription factor activity,,,IDA,,J:94649 
MGI:1338779,Purb,purine rich element binding protein B,11,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:94649 
MGI:1916482,Qrich1,glutamine-rich 1,9,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000192346 ,J:161428 
MGI:108016,Rad21,RAD21 cohesin complex component,15,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:188795 
MGI:103291,Rai1,retinoic acid induced 1,11,,DNA binding transcription factor activity,,,IBA,PTN000383895 ,J:161428 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,DNA binding transcription factor activity,,,IDA,,J:17599 J:96448 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,DNA binding transcription factor activity,,,ISO,P10276 ,J:164563 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,nuclear receptor activity,,,IDA,,J:94471 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,retinoic acid receptor activity,,,IDA,,J:96448 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,retinoic acid receptor activity,,,ISO,RGD:3534 ,J:155856 
MGI:97856,Rara,"retinoic acid receptor, alpha",11,,retinoic acid receptor activity,,,ISO,P10276 ,J:164563 
MGI:97857,Rarb,"retinoic acid receptor, beta",14,,DNA binding transcription factor activity,,,IDA,,J:17599 
MGI:97857,Rarb,"retinoic acid receptor, beta",14,,retinoic acid receptor activity,,,ISO,RGD:3535 ,J:155856 
